product_id,product_name,rating,review_title,review_text,word_count,text,label,sentiment
61865,VitaminC,4,Ok,The size is good to eat. The quality seems to be good. The package is fine.,16,Ok The size is good to eat. The quality seems to be good. The package is fine.,1,positive
16567,Magnesium,2,"It helped with leg cramps, but...","I started taking this because I used to get leg cramps in the mornings, and they stopped happening. However, I developed a mysterious rash on my stomach, so I won't be repurchasing it.",33,"It helped with leg cramps, but... I started taking this because I used to get leg cramps in the mornings, and they stopped happening. However, I developed a mysterious rash on my stomach, so I won't be repurchasing it.",0,negative
62118,Omega,4,great,"my mom and me love it, I take one daily to. it's easy for me to swallow because capsules are not that big comparing to solgar f.e. . I think omega is good to get every half the year, for my hair and overall health, but contact your doctor before usage. Pure ingredients .. i love it,good quality, we will order again. no fish taste",65,"great my mom and me love it, I take one daily to. it's easy for me to swallow because capsules are not that big comparing to solgar f.e. . I think omega is good to get every half the year, for my hair and overall health, but contact your doctor before usage. Pure ingredients .. i love it,good quality, we will order again. no fish taste",1,positive
61865,VitaminC,4,Value for money,Good to have capsules which are easier to swallow. Value for money,12,Value for money Good to have capsules which are easier to swallow. Value for money,1,positive
16567,Magnesium,5,Good to help you sleep,I've recently started supplementing more with magnesium to help with sleep and this one has had the biggest impact so far. Take it before bed if you want to improve your sleep hygiene.,33,Good to help you sleep I've recently started supplementing more with magnesium to help with sleep and this one has had the biggest impact so far. Take it before bed if you want to improve your sleep hygiene.,1,positive
61865,VitaminC,2,Distinguished,It boosts the immune system and its dosage is appropriate compared to its price.,14,Distinguished It boosts the immune system and its dosage is appropriate compared to its price.,0,negative
61865,VitaminC,4,Good price,Does the job for the price. CGN not premium but decent quality,12,Good price Does the job for the price. CGN not premium but decent quality,1,positive
64009,LactoBif,1,Not satisfied,"Nothing useful for me was a useless product, just a waste of money and time",15,"Not satisfied Nothing useful for me was a useless product, just a waste of money and time",0,negative
16567,Magnesium,1,It was a horrible experience for me!,This Magnesium gave me a weird feeling after I took the first capsule and after 5 days of use I had very bad anxiety and heart palpitations and my blood pressure was dropped slightly and I felt dizziness and weakness. I stayed in the bed the whole day so I stopped taking it and the second day I started feel better.,61,It was a horrible experience for me! This Magnesium gave me a weird feeling after I took the first capsule and after 5 days of use I had very bad anxiety and heart palpitations and my blood pressure was dropped slightly and I felt dizziness and weakness. I stayed in the bed the whole day so I stopped taking it and the second day I started feel better.,0,negative
67051,VeganVitaB,5,Great product!,Great product! Very happy with the results after 2 weeks of using it. Easy to swallow. It gives me so much energy. I highly recommend it!,26,Great product! Great product! Very happy with the results after 2 weeks of using it. Easy to swallow. It gives me so much energy. I highly recommend it!,1,positive
16567,Magnesium,4,Tried it out,"I recently purchased this supplement in a good size with the aim of improving my digestion and sleep. I'm still in the process of trying it out, so I'll have to wait and see how it works for me.",39,"Tried it out I recently purchased this supplement in a good size with the aim of improving my digestion and sleep. I'm still in the process of trying it out, so I'll have to wait and see how it works for me.",1,positive
16567,Magnesium,5,Great sleep,Been having a really good nights sleep whilst using this quality magnesium. Actually has a good taste and will definitely buy again.,22,Great sleep Been having a really good nights sleep whilst using this quality magnesium. Actually has a good taste and will definitely buy again.,1,positive
67051,VeganVitaB,4,It seems ok,"I didn't feel any difference, but also it, thankfully, didn't make any damage. So I don't have some sort of opinion about this vitamine B-complex.",25,"It seems ok I didn't feel any difference, but also it, thankfully, didn't make any damage. So I don't have some sort of opinion about this vitamine B-complex.",1,positive
